transaction_type,purchaseId,employeeId,department,location,purchaseDate,approvalDate,invoiceNumber,invoiceDate,paymentDate,vendorName,vendorRegistrationDate,contractDate,vendorBankAccount,vendorAddress,vendorContact,itemId,itemDescription,category,unitPrice,quantity,amountTotal,status,contractId,is_fraud,purchase_month,purchase_dayofweek,purchase_quarter,is_weekend,days_to_approval,days_purchase_to_invoice,days_invoice_to_payment,vendor_age_at_contract,log_amount,log_unitprice,amount_zscore,amount_vs_category_median,amount_consistency_ratio,employee_daily_tx,vendor_tx_count,invoice_frequency,amount_vs_employee_avg,transaction_type_enc,department_enc,location_enc,category_enc,itemDescription_enc,status_enc,employee_tx_frequency
procurement,PO36531829,EMP0144,Marketing,Bandung,2022-07-15,2022-07-17,INV1640108,2022-07-18,2022-07-24,PD Firgantoro,2020-02-15,2020-11-21,WOHY65582401223580,"Gg. Moch. Ramdan No. 672, Pontianak, Kepulauan Bangka Belitung 53432",(001) 823 5295,ITEM401285,Proyektor,Transportasi,164000.0,2,327000.0,Approved,CTR309427,0,7,4,3,0,2,3,6,280,12.69771850797869,12.00762780434872,-0.21093246461856036,1.1473643952126484,0.9969481800360365,2,44,1,0.10787724163721364,1,4,1,7,11,0,27
procurement,PO28578084,EMP0121,R&D,Surabaya,2023-05-04,2023-05-09,INV4030619,2023-05-06,2023-05-23,PD Sitompul,2019-03-18,2019-10-29,UFWJ70745242910829,"Jalan Pacuan Kuda No. 81, Metro, Sumatera Selatan 03605",+62 (043) 171-8037,ITEM915256,Kamera,Komunikasi,313000.0,2,626000.0,Approved,CTR182249,0,5,3,2,0,5,2,17,225,13.347107247525049,12.653961664405365,-0.18732900348519946,1.1444220394478255,0.9999984025584624,1,48,1,0.17997766666909448,1,7,6,1,5,0,24
expense,PO53921333,EMP0134,Legal,Bali,2022-01-12,2022-01-16,INV7145295,2022-01-15,2022-01-28,UD Tamba Pudjiastuti (Persero) Tbk,2021-05-08,2022-05-10,LGXZ13020513576015,"Gang Kiaracondong No. 6, Pariaman, BE 50431",+62-091-480-5378,ITEM833269,Software License,Transportasi,259000.0,1,259000.0,Approved,CTR960638,0,1,2,1,0,4,3,13,367,12.464587201678082,12.464587201678082,-0.21630047584621434,0.9087687411623118,0.9999961390110463,1,44,1,0.04557393967000798,0,3,0,7,14,0,42
expense,PO56887658,EMP0071,R&D,Jakarta,2022-04-18,2022-04-20,INV2173106,2022-04-21,2022-04-27,PT Pratama Salahudin (Persero) Tbk,2019-06-15,2019-10-14,GIJW77700939722616,"Jalan Soekarno Hatta No. 2, Kota Administrasi Jakarta Utara, BB 79040",+62-0575-617-6987,ITEM177956,Kamera,Akomodasi,306000.0,2,613000.0,Approved,CTR16454,0,4,0,2,0,2,3,6,121,13.326121846238388,12.631343648903034,-0.18835524092578038,0.4911855038577693,1.0016323502739375,1,53,1,0.6096342095291893,0,7,2,0,5,0,25
expense,PO60782867,EMP0036,Finance,Surabaya,2023-03-29,2023-03-30,INV7152072,2023-04-02,2023-04-09,CV Setiawan Mustofa,2020-11-08,2021-10-03,UIDP42145424317786,"Jl. Rajiman No. 64, Palangkaraya, SR 17919",0891328584,ITEM979271,Konsultasi IT,Pelatihan,1351000.0,3,4053000.0,Approved,CTR801960,0,3,2,1,0,1,4,7,329,15.214968152341232,14.116356357134512,0.08320297412024466,1.0713716438351457,0.9999997532692442,1,55,1,2.7808688845462552,0,0,6,4,7,0,35
expense,PO46484033,EMP0089,Finance,Jakarta,2023-04-30,2023-05-09,INV9377089,2023-05-04,2023-05-08,UD Halimah,2021-07-11,2022-03-14,AEXZ34593291012118,"Gg. Rajawali Timur No. 206, Mataram, JT 60406",+62 (513) 520-1465,ITEM774791,AC,Akomodasi,218000.0,2,436000.0,Approved,CTR181391,0,4,6,2,1,9,4,4,246,12.985399815906522,12.292254928916668,-0.20232785838599737,0.34935869442412304,0.9999977064272788,1,55,1,0.10691968803547473,0,0,2,0,0,0,23
expense,PO63915339,EMP0039,Legal,Yogyakarta,2023-06-09,2023-06-15,INV2172047,2023-06-12,2023-06-16,PD Sitompul,2023-05-30,2023-06-09,XINL54292150151847,"Jl. Waringin No. 97, Palopo, Jambi 75612",+62 (0815) 639-3928,ITEM6860,Furniture Kantor,Makan & Hiburan,3544000.0,1,3544000.0,Approved,CTR914185,1,6,4,2,0,6,3,4,10,15.080766872874111,15.080766872874111,0.04302183125442294,10.011271154601259,0.9999997178330368,1,48,1,2.0658882278575583,0,3,7,3,3,0,31
procurement,PO52665431,EMP0071,Finance,Jakarta,2022-02-20,2022-02-26,INV8727931,2022-02-22,2022-02-28,PT Rajata Tbk,2019-02-13,2019-05-17,GZUY14278174952027,"Gg. Monginsidi No. 378, Lubuklinggau, Sulawesi Barat 27806",+62-46-719-9262,ITEM774237,Laptop,Lain-lain,254000.0,3,763000.0,Approved,CTR778070,0,2,6,1,1,6,2,6,93,13.545014620881725,12.445093483000798,-0.17651403968830837,0.918169773562246,1.001311021901546,1,46,1,0.7588106066407365,1,0,2,2,8,0,25
expense,PO1828827,EMP0123,Marketing,Medan,2023-12-03,2023-12-10,INV7551940,2023-12-07,2023-12-26,PD Firgantoro,2020-02-15,2020-04-30,PEBS20022948829416,"Gg. Surapati No. 167, Tomohon, AC 64719",+62 (765) 562 0864,ITEM123616,Meja Kantor,Makan & Hiburan,112000.0,3,337000.0,Approved,CTR405939,0,12,6,4,1,7,4,19,75,12.727841176689147,11.626263078808801,-0.2101430512027289,0.951974711935842,1.0029732054368885,1,44,1,0.3242940029740891,0,4,4,3,9,0,39
procurement,PO53275450,EMP0083,Procurement,Bandung,2024-06-18,2024-06-23,INV460244,2024-06-21,2024-07-02,PD Saputra Halim,2021-03-15,2022-02-13,DKVQ92174584381845,"Jl. Ronggowarsito No. 12, Binjai, PA 34085",+62 (241) 734 8675,ITEM200252,Meja Kantor,Pelatihan,2957000.0,1,2957000.0,Approved,CTR696550,0,6,1,2,0,5,3,11,335,14.899686137015145,14.899686137015145,-0.0033167362548842446,0.7816545647225576,0.9999996618195259,1,51,1,2.0971616332187,1,6,1,4,9,0,38
procurement,PO71004922,GHOST0041,Marketing,Medan,2022-06-03,2022-06-08,INV84060,2022-06-04,2022-06-21,PT Suryono Pudjiastuti Tbk,2019-10-04,2019-12-17,LLSM58488371947669,"Jl. Cikutra Barat No. 41, Dumai, NB 67387",+62-00-252-0120,ITEM509014,Konsultasi IT,Transportasi,3330000.0,1,3330000.0,Approved,CTR691396,1,6,4,2,0,5,1,17,74,15.018483162256882,15.018483162256882,0.026128384155629517,11.684169529229722,0.9999996996997899,1,53,1,0.9237168034072667,1,4,4,7,7,0,2
expense,PO44745700,EMP0084,HR,Makassar,2022-06-08,2022-06-13,INV6506557,2022-06-11,2022-06-30,CV Iswahyudi Uyainah,2019-12-30,2020-08-20,NDIX65628957469445,"Gg. Astana Anyar No. 730, Balikpapan, JK 02529",(0904) 623 9310,ITEM667704,Jasa Cleaning,Transportasi,89000.0,3,266000.0,Approved,CTR760939,0,6,2,2,0,5,3,19,234,12.491255347155265,11.39640288460621,-0.21574788645513232,0.9333300584910228,0.9962509503709724,1,47,1,0.13145187863944507,0,1,3,7,4,0,47
expense,PO42186608,EMP0119,Operations,Surabaya,2024-12-26,2024-12-29,INV2590936,2024-12-28,2025-01-09,PT Pratama Salahudin (Persero) Tbk,2019-06-15,2019-12-03,MSMY55501212917866,"Jalan Dipenogoro No. 6, Pematangsiantar, Gorontalo 18262",+62 (924) 061-2905,ITEM846666,Proyektor,Perlengkapan Kantor,25000000.0,1,25000000.0,Approved,CTR984369,1,12,3,4,0,3,2,12,171,17.034386422832473,17.034386422832473,1.7367872562624211,53.1913761885613,0.9999999600000016,1,53,1,6.17741384299139,0,5,6,6,11,0,29
procurement,PO31267845,EMP0145,R&D,Yogyakarta,2023-12-24,2023-12-29,INV3094414,2023-12-28,2024-01-14,PD Saptono,2020-05-28,2021-02-22,PJTT19861368231518,"Gg. Rajawali Barat No. 63, Cimahi, Kepulauan Bangka Belitung 58878",+62 (099) 419-6303,ITEM173492,Kendaraan Operasional,Pelatihan,2153000.0,2,4306000.0,Approved,CTR712166,0,12,6,4,1,5,4,17,270,15.27552018914051,14.582373240814576,0.10317513354078081,1.138249765199639,0.999999767765962,1,48,1,1.7359396347753941,1,7,7,4,6,0,32
procurement,PO92031535,EMP0085,Finance,Bali,2022-01-20,2022-01-26,INV174036,2022-01-24,2022-02-11,PD Permadi Nababan (Persero) Tbk,2021-04-02,2022-04-28,NPGM84669093522970,"Gang Yos Sudarso No. 919, Depok, PB 31255",(0943) 520-7179,ITEM820412,Software License,Pelatihan,1298000.0,3,3894000.0,Approved,CTR91099,0,1,3,1,0,6,4,18,391,15.17494772171959,14.0763359466619,0.07065130080852432,1.0293415201317684,0.9999997431947244,1,48,1,1.9980491569351138,1,0,0,4,14,0,30
procurement,PO15394283,EMP0028,HR,Bali,2022-01-29,2022-01-30,INV5447456,2022-01-30,2022-02-02,PD Damanik Mulyani,2019-08-16,2019-12-29,GLFY29731962483658,"Jalan H.J Maemunah No. 868, Padangpanjang, Maluku Utara 30384",(012) 066-2598,ITEM229914,Jasa Cleaning,Perlengkapan Kantor,5371000.0,1,5371000.0,Approved,CTR984328,1,1,5,1,1,1,1,3,135,15.496524855072646,15.496524855072646,0.18724766232683215,11.42763526035051,0.9999998138149667,1,42,1,2.482248345044123,1,1,0,6,4,0,38
procurement,PO49881385,EMP0140,Legal,Semarang,2024-03-21,2024-03-30,INV2243631,2024-03-24,2024-04-05,PT Sihombing,2019-04-05,2019-06-09,PUYB94072498304956,"Jl. Rungkut Industri No. 3, Binjai, JB 01134",+62 (0101) 261 6951,ITEM417387,Server,Perjalanan Dinas,688000.0,2,1376000.0,Approved,CTR874759,0,3,3,1,0,9,3,12,65,14.134692024219348,13.441545570402797,-0.12812299729783935,0.9466797752461127,0.9999992732563421,1,54,1,0.49149422101380685,1,3,5,5,13,0,40
expense,PO47432700,GHOST0040,R&D,Medan,2022-05-28,2022-06-04,INV9846409,2022-06-01,2022-06-15,CV Hutasoit,2020-03-26,2020-06-05,LEFU15116757499594,"Jl. Pasteur No. 505, Tebingtinggi, KR 61395",+62-0788-842-2492,ITEM832553,Kamera,Komunikasi,5441000.0,1,5441000.0,Approved,CTR267198,1,5,5,2,1,7,4,14,71,15.50947360925779,15.50947360925779,0.19277355623765244,9.94696536203773,0.9999998162102892,1,46,1,0.7451892425954608,0,7,4,1,5,0,2
procurement,PO93337591,EMP0043,Operations,Semarang,2022-07-20,2022-07-25,INV651550,2022-07-21,2022-07-25,UD Tamba Pudjiastuti (Persero) Tbk,2021-05-08,2022-03-14,GLAZ39769068545924,"Jalan Pacuan Kuda No. 7, Pangkalpinang, SU 55893",+62-956-336-8340,ITEM836544,Server,Pelatihan,1054000.0,2,2109000.0,Approved,CTR665446,0,7,2,3,0,5,1,4,310,14.561724933619168,13.868103956849598,-0.07025899391739274,0.557493904971212,1.0004739086935917,1,44,1,0.6279836543606552,1,5,5,4,13,0,30
procurement,PO25502480,EMP0066,Operations,Surabaya,2022-07-16,2022-07-21,INV2991645,2022-07-17,2022-08-05,PD Mustofa Suwarno Tbk,2021-06-17,2021-12-27,VWYJ19319278192337,"Jl. Raya Setiabudhi No. 241, Yogyakarta, KS 23845",(0199) 459 7157,ITEM592128,Alat Tulis,Komunikasi,676000.0,1,676000.0,Approved,CTR821320,0,7,5,3,1,5,1,19,193,13.423949834313948,13.423949834313948,-0.18338193640604214,1.2358295505858308,0.9999985207122475,1,50,1,0.2420682367441679,1,5,6,1,1,0,30
procurement,PO81806927,EMP0120,Procurement,Medan,2024-03-17,2024-03-21,INV4675830,2024-03-18,2024-03-21,PT Kuswandari (Persero) Tbk,2020-11-14,2021-10-23,EUPB77507732093380,"Gang R.E Martadinata No. 461, Tangerang Selatan, KR 46814",(035) 655-9742,ITEM8958,Kendaraan Operasional,Komunikasi,204000.0,3,612000.0,Approved,CTR759417,0,3,6,1,1,4,1,3,343,13.324489195480057,12.225880174775122,-0.18843418226736353,1.118827936329184,0.9999983660157418,1,47,1,0.4240426647894233,1,6,4,1,6,0,32
procurement,PO72179289,EMP0032,HR,Yogyakarta,2023-09-15,2023-09-23,INV9706532,2023-09-18,2023-09-29,PD Pranowo (Persero) Tbk,2019-11-09,2020-06-11,SMDZ32406160879939,"Gg. R.E Martadinata No. 11, Banjarbaru, Sulawesi Selatan 90513",+62 (079) 272-4952,ITEM349620,Proyektor,Pelatihan,1397000.0,3,4192000.0,Approved,CTR144461,0,9,4,3,0,8,3,11,215,15.248688743532606,14.149838354058456,0.09417582060030207,1.1081149595255195,1.0002383678744051,1,61,1,2.8028397473699975,1,1,7,4,11,0,32
expense,PO54886698,EMP0147,Marketing,Medan,2024-05-07,2024-05-08,INV8014792,2024-05-08,2024-05-23,CV Usamah (Persero) Tbk,2021-07-29,2022-02-19,OSKX98377733190794,"Gang Ir. H. Djuanda No. 5, Kota Administrasi Jakarta Barat, Sulawesi Tenggara 59868",+62 (078) 207 8891,ITEM90309,Printer,Perlengkapan Kantor,445000.0,1,445000.0,Approved,CTR889330,0,5,1,2,0,1,1,15,205,13.005831808336863,13.005831808336863,-0.20161738631174905,0.9468064961563911,0.9999977528140386,1,59,1,0.06515538304766937,0,4,4,6,10,0,46
expense,PO41601349,EMP0051,Finance,Bali,2024-11-15,2024-11-20,INV22792,2024-11-19,2024-12-04,CV Dabukke (Persero) Tbk,2020-11-28,2021-10-16,KYKX73164921243293,"Jl. Joyoboyo No. 9, Mataram, Sumatera Utara 45732",(052) 775 8423,ITEM709657,Kendaraan Operasional,Perlengkapan Kantor,219000.0,1,219000.0,Approved,CTR556778,0,11,4,4,0,5,4,15,322,12.296831574998258,12.296831574998258,-0.21945812950954022,0.465956455411797,0.9999954338108045,1,50,1,0.12429857051778989,0,0,0,6,6,0,35
procurement,PO48239353,EMP0075,Procurement,Medan,2022-11-02,2022-11-11,INV7044895,2022-11-06,2022-11-11,Perum Rahayu (Persero) Tbk,2021-03-06,2021-06-23,RCHG62225359113779,"Jl. Rawamangun No. 715, Semarang, LA 28690",+62-090-418-3974,ITEM397739,Konsultasi IT,Perlengkapan Kantor,146000.0,3,437000.0,Approved,CTR909462,0,11,2,4,0,9,4,5,109,12.987690762404629,11.891368749982085,-0.20224891704441422,0.9297852557760515,0.9977146170899153,1,48,1,0.1167824380592095,1,6,4,6,7,0,27
expense,PO64583430,EMP0028,Procurement,Semarang,2023-10-05,2023-10-11,INV3193419,2023-10-06,2023-10-14,PT Sihombing,2019-04-05,2020-03-15,KGYI22529890727855,"Gg. Merdeka No. 551, Payakumbuh, Kalimantan Tengah 71503",+62 (063) 655 7298,ITEM545167,Proyektor,Perjalanan Dinas,1030000.0,2,2059000.0,Approved,CTR189435,0,10,3,4,0,6,1,8,345,14.537731471682465,13.845070331079134,-0.07420606099655008,1.4165796927556293,0.9995140779057874,1,54,1,0.9515824506508749,0,6,5,5,11,0,38
expense,PO13344158,EMP0087,HR,Semarang,2022-10-15,2022-10-19,INV1909160,2022-10-16,2022-11-01,PT Saragih Pudjiastuti,2019-07-09,2020-07-17,IRRK76608581582284,"Jl. Jend. A. Yani No. 711, Pekalongan, JK 48735",+62 (0110) 034-4774,ITEM793655,Laptop,Transportasi,227000.0,1,227000.0,Approved,CTR23450,0,10,5,4,1,4,1,16,374,12.33270970174018,12.33270970174018,-0.21882659877687505,0.796488433373918,0.9999955947330629,1,42,1,0.14790599875811086,0,1,5,7,8,0,33
procurement,PO84128802,EMP0122,Procurement,Bali,2023-09-25,2023-10-03,INV8490245,2023-09-28,2023-10-12,CV Setiawan Mustofa,2020-11-08,2021-01-19,HHIL39423076794090,"Gang Jend. A. Yani No. 160, Cirebon, Nusa Tenggara Barat 68998",(039) 749 6081,ITEM269255,Jasa Cleaning,Akomodasi,630000.0,2,1259000.0,Approved,CTR485807,0,9,0,3,0,8,3,14,72,14.045829107307345,13.353476685668044,-0.13735913426306753,1.008813294220117,0.9992055561860665,1,55,1,0.9097615872640498,1,6,0,0,4,0,41
expense,PO24738143,EMP0109,R&D,Medan,2024-08-20,2024-08-27,INV4119310,2024-08-21,2024-08-28,UD Anggriawan Aryani,2021-08-28,2022-06-10,IBTD02642988743125,"Gg. Merdeka No. 725, Pekalongan, Nusa Tenggara Timur 45422",+62 (030) 398 8750,ITEM214740,Server,Akomodasi,746000.0,2,1491000.0,Approved,CTR767663,0,8,1,3,0,7,1,7,286,14.214958264437461,13.522482219667573,-0.11904474301577747,1.1947105811613934,0.9993290889215222,1,42,1,0.689502224581121,0,7,4,0,13,0,35
expense,PO65270489,EMP0147,Marketing,Jakarta,2024-01-04,2024-01-05,INV7346915,2024-01-08,2024-01-19,Perum Siregar Tbk,2020-04-20,2021-05-05,AMFM24490300495067,"Gang Joyoboyo No. 1, Bima, ST 54667",+62-68-832-5964,ITEM525558,Alat Tulis,Pelatihan,4224000.0,1,4224000.0,Approved,CTR579489,0,1,3,1,0,1,4,11,380,15.25629334111063,15.25629334111063,0.09670194353096277,1.1165738523463251,0.9999997632576318,1,53,1,0.6184636808839448,0,4,2,4,1,0,46
expense,PO26306003,EMP0136,R&D,Medan,2022-11-15,2022-11-22,INV5516167,2022-11-16,2022-11-23,PT Sihotang,2020-09-21,2021-03-30,WBYI94734729133947,"Jalan M.T Haryono No. 268, Tegal, JI 48454",(0718) 460 9205,ITEM717852,AC,Pelatihan,4409000.0,1,4409000.0,Approved,CTR843052,0,11,1,4,0,7,1,7,190,15.299158691148849,15.299158691148849,0.11130609172384492,1.1654768264666069,0.9999997731912512,1,50,1,3.2226891087304494,0,7,4,4,0,0,27
expense,PO75698072,EMP0026,Marketing,Yogyakarta,2024-09-21,2024-09-26,INV2992537,2024-09-23,2024-10-10,CV Mustofa Haryanto,2020-10-05,2020-12-19,UNSV23582333379853,"Jl. M.T Haryono No. 4, Blitar, Sumatera Selatan 64397",+62-066-415-5974,ITEM178293,Proyektor,Lain-lain,503000.0,2,1006000.0,Approved,CTR121191,0,9,5,3,1,5,2,17,75,13.821493623677112,13.12834743715147,-0.15733129368360368,1.2105881942380334,0.9999990059652029,1,48,1,0.35553972237507603,0,4,7,2,11,0,36
procurement,PO13990743,EMP0027,Finance,Jakarta,2024-08-21,2024-08-23,INV6470478,2024-08-25,2024-09-02,UD Widodo (Persero) Tbk,2020-06-29,2021-05-12,YCCX18785936558131,"Jalan Ciumbuleuit No. 9, Padang, BA 81224",+62 (0360) 375 1729,ITEM724967,Alat Tulis,Lain-lain,282000.0,2,564000.0,Approved,CTR798388,0,8,2,3,0,2,4,8,317,13.242811303528269,12.549665896013254,-0.19222336666335457,0.6786995442845436,0.9999982269534983,1,54,1,0.256508097060117,1,0,2,2,1,0,25
procurement,PO87920257,EMP0082,R&D,Yogyakarta,2023-09-11,2023-09-18,INV2450788,2023-09-13,2023-09-17,PT Uwais Gunarto (Persero) Tbk,2021-02-20,2021-12-29,OKRR63552916621001,"Jalan Dipenogoro No. 369, Palembang, Sulawesi Barat 13712",+62-092-184-3233,ITEM940942,Kamera,Akomodasi,559000.0,2,1118000.0,Approved,CTR121438,0,9,0,3,0,7,2,4,312,13.927052827151165,13.233906541044401,-0.14848986342629122,0.8958326155187376,0.9999991055464172,1,53,1,0.5628414386313341,1,7,7,0,5,0,43
expense,PO67859380,EMP0103,Finance,Bandung,2024-09-24,2024-09-26,INV4483349,2024-09-25,2024-10-01,PD Lestari Wulandari,2021-06-12,2022-04-19,GQOH59344014007592,"Jl. Pasirkoja No. 8, Tanjungpinang, KU 16948",+62-230-775-6497,ITEM89064,Meja Kantor,Perlengkapan Kantor,402000.0,1,402000.0,Approved,CTR73885,0,9,1,3,0,2,1,6,311,12.904209855160254,12.904209855160254,-0.20501186399982435,0.8553173291120657,0.9999975124439989,1,56,1,0.054659547007905956,0,0,1,6,9,0,39
expense,PO5788482,EMP0122,HR,Bandung,2022-01-26,2022-01-30,INV1905158,2022-01-30,2022-02-03,PD Mustofa Suwarno Tbk,2021-06-17,2021-09-02,KLIO60680069493181,"Gang Gedebage Selatan No. 7, Ambon, Nusa Tenggara Barat 21352",+62 (098) 808 8352,ITEM606719,Laptop,Transportasi,267000.0,1,267000.0,Approved,CTR873723,0,1,2,1,0,4,4,4,77,12.495007682693725,12.495007682693725,-0.21566894511354917,0.9368388181094102,0.9999962546956753,1,50,1,0.19293593629825362,0,1,1,7,8,0,41
procurement,PO70093509,EMP0147,IT,Makassar,2022-10-29,2022-11-05,INV3138586,2022-11-02,2022-11-16,PT Sihombing,2019-04-05,2019-09-13,EUQB44796601777084,"Gang Jakarta No. 609, Surabaya, SU 50156",086 418 5719,ITEM294357,Software License,Makan & Hiburan,419000.0,1,419000.0,Approved,CTR39040,0,10,5,4,1,7,4,14,161,12.945628585536271,12.945628585536271,-0.20366986119291086,1.1836124756709727,0.9999976133708511,1,54,1,0.06134855167859206,1,2,3,3,14,0,46
procurement,PO94544680,EMP0020,Legal,Bali,2024-11-25,2024-11-26,INV583925,2024-11-27,2024-12-14,PD Saputra Halim,2021-03-15,2021-11-02,PFWF90457792864799,"Gg. Joyoboyo No. 1, Palu, KB 98324",+62 (27) 816 7645,ITEM333102,Kamera,Transportasi,71000.0,3,212000.0,Approved,CTR432198,0,11,0,4,0,1,2,17,232,12.264346270624157,11.170449240431308,-0.22001071890062224,0.7438570390981084,0.9953004915469881,1,51,1,0.04167644231889734,1,3,0,7,5,0,36
expense,PO42961890,EMP0017,Legal,Yogyakarta,2022-03-25,2022-03-26,INV3454194,2022-03-27,2022-04-05,CV Maheswara Tbk,2020-10-16,2021-08-25,EHKL68288356977629,"Gang Waringin No. 6, Palembang, BE 47515",(0010) 441 2150,ITEM614017,Proyektor,Perjalanan Dinas,718000.0,2,1437000.0,Approved,CTR875285,0,3,4,1,0,1,2,9,313,14.178068860955143,13.484226240787052,-0.1233075754612674,0.9886474106312965,1.0006956819667954,1,42,1,0.508369306440188,0,3,7,5,11,0,38
expense,PO20840664,EMP0109,Legal,Bali,2023-04-28,2023-05-07,INV2536786,2023-04-29,2023-05-05,CV Hidayat,2021-07-15,2022-02-15,JNDF17651240709713,"Gg. Cikutra Timur No. 18, Banda Aceh, YO 36672",+62 (473) 985 2009,ITEM701548,Kendaraan Operasional,Makan & Hiburan,284000.0,1,284000.0,Approved,CTR913894,0,4,4,2,0,9,1,6,215,12.556733038263905,12.556733038263905,-0.21432694230663568,0.8022576207411843,0.9999964788856377,1,44,1,0.13133375706307066,0,3,0,3,6,0,35
procurement,PO3462468,EMP0054,Marketing,Medan,2023-12-17,2023-12-19,INV6362182,2023-12-20,2023-12-13,PD Pratama,2019-07-14,2019-12-31,CSKD96216828792011,"Jl. Kiaracondong No. 4, Palembang, Gorontalo 44006",+62-845-270-7139,ITEM928728,Furniture Kantor,Pelatihan,34791000.0,1,34791000.0,Approved,CTR396026,1,12,6,4,1,2,3,-7,170,17.364869319350014,17.364869319350014,2.5097019317030114,9.196666879020121,0.9999999712569351,1,45,1,16.209664857171806,1,4,4,4,3,0,45
expense,PO63029960,EMP0025,R&D,Makassar,2022-07-04,2022-07-12,INV5983936,2022-07-08,2022-07-19,UD Siregar Hakim (Persero) Tbk,2021-08-25,2022-09-21,ANOV42944742288143,"Gg. Pelajar Pejuang No. 68, Payakumbuh, KS 31946",+62 (096) 770-0668,ITEM542210,Meja Kantor,Akomodasi,560000.0,2,1121000.0,Approved,CTR378801,0,7,0,3,0,8,4,11,392,13.92973259411456,13.235693848424024,-0.1482530394015418,0.8982364597464265,1.0008919634893183,1,57,1,1.1660720016854553,0,7,3,0,9,0,26
expense,PO36923674,EMP0051,Marketing,Yogyakarta,2023-02-04,2023-02-08,INV6256547,2023-02-08,2023-02-19,Perum Putra Hasanah,2021-01-29,2021-10-08,VAJT58469675079606,"Gg. Ronggowarsito No. 56, Batam, Jambi 94860",+62 (097) 796-5521,ITEM189317,Proyektor,Transportasi,35000.0,3,106000.0,Approved,CTR541950,0,2,5,1,1,4,4,11,252,11.571203807011969,10.463131911491967,-0.2283785011084358,0.3719285195490542,1.0095141951029039,1,58,1,0.06016277842413575,0,4,7,7,11,0,35
expense,PO98089180,EMP0081,Operations,Yogyakarta,2024-03-16,2024-03-21,INV7746829,2024-03-17,2024-03-28,PT Dongoran,2019-06-04,2019-10-03,BABZ71524867300110,"Gg. Surapati No. 8, Solok, NB 42880",+62 (064) 786-0913,ITEM676123,Jasa Cleaning,Lain-lain,211000.0,3,632000.0,Approved,CTR569005,0,3,5,1,1,5,1,11,121,13.356646255406224,12.259618151783465,-0.1868553554357006,0.7605285673543113,0.9984186438883983,1,45,1,0.28507356763334574,0,5,7,2,4,0,34
procurement,PO28560310,EMP0083,Procurement,Yogyakarta,2024-03-15,2024-03-23,INV121700,2024-03-16,2024-03-26,UD Wulandari Suartini Tbk,2019-05-09,2019-12-29,MVMI35135463960090,"Jalan Suniaraja No. 5, Kediri, KS 39315",+62-116-739-1108,ITEM397629,Kendaraan Operasional,Akomodasi,353000.0,3,1060000.0,Approved,CTR804540,0,3,4,1,0,8,1,10,234,13.87378040948403,12.77422616877261,-0.15306846123811374,0.8493582937834184,1.0009433418854183,1,52,1,0.7517725164733926,1,6,7,0,6,0,38
expense,PO36601219,EMP0139,HR,Jakarta,2022-11-07,2022-11-12,INV858023,2022-11-08,2022-11-16,CV Usamah (Persero) Tbk,2021-07-29,2022-07-09,UIYW93164368946686,"Gg. Sukabumi No. 934, Tanjungpinang, Maluku 96795",+62 (173) 799-3291,ITEM704157,Security System,Akomodasi,523000.0,2,1046000.0,Approved,CTR664187,0,11,0,4,0,5,1,8,345,13.860484879629492,13.167338655091122,-0.1541736400202778,0.8381403540542035,0.9999990439779695,1,59,1,0.2201597163225117,0,1,2,0,12,0,42
expense,PO30064374,GHOST0010,Finance,Bandung,2022-04-10,2022-04-13,INV9024681,2022-04-13,2022-04-29,Perum Setiawan Tbk,2020-12-18,2021-03-27,RECP10083211934131,"Gang Indragiri No. 1, Palembang, RI 49538",+62-093-563-7169,ITEM61081,Software License,Makan & Hiburan,1258000.0,1,1258000.0,Approved,CTR709803,1,4,6,2,1,3,3,16,99,14.045034511154766,14.045034511154766,-0.13743807560465068,3.553662277790176,0.9999992050880723,1,59,1,0.7035790248439459,0,0,1,3,14,0,2
expense,PO93935268,EMP0018,Finance,Bali,2022-06-18,2022-06-22,INV2202235,2022-06-21,2022-07-02,UD Anggriawan Iswahyudi,2020-02-07,2020-07-15,QCQI92445174685652,"Gang Gegerkalong Hilir No. 081, Semarang, JB 07644",+62-0327-462-0064,ITEM129414,Meja Kantor,Transportasi,181000.0,2,362000.0,Approved,CTR196840,0,6,5,2,1,4,3,11,159,12.799402253235032,12.10625783509458,-0.20816951766315023,1.270170981856204,0.9999972375766918,1,57,1,0.05681291647851208,0,0,0,7,9,0,19
